FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
David,Jones,MID,BUR,5000000,0,1,1,2E-07,2E-07,0,2876,1,1,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,86,3,0,0,8,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4700000,2,8,0.19047619047619,4.05268490374873E-08,1.70212765957447E-06,0,10692,0,4,0,0,0,0,0,1.7,801,-3,0,8,3,0.4,0,2,0,0,0,0,0,0.5,17661,0,64,0,0,360,4094,0,0,76,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,6376,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,550,0,246,0,0,0,17,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4480,0,0,0,0,0,100,0,0,0,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.0476190476190476,1.08225108225108E-08,4.54545454545455E-07,0,21038,0,0,0,0,0,0,0,0.5,551,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,8653,0,0,0,0,13,95,0,0,5,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4800000,8,12,0.285714285714286,5.95238095238095E-08,2.5E-06,0,2070,0,7,0,0,0,1,0,2.5,73,-2,0,12,2,0.7,0,3.3,1,0,0,0,0,0.1,791,0,0,0,0,221,374,0,0,43,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Younes,Kaboul,DEF,WAT,4400000,0,24,2.4,5.45454545454545E-07,5.45454545454545E-06,0,22569,0,16,0,0,0,0,0,5.5,1968,-1,0,24,1,0.2,0,1,0,0,3,0,0,0.8,22785,0,231,0,0,802,234,0,0,154,Everton,Man City,Sunderland,Crystal Palace,Tottenham,2.6,1.8,1.5,2.3,2.4,2.6,2.1,1.9,3.2,2.7,1.5,3.1,2.7,1.6,2.1,2.1,2.4,1.7,2.1,2.2,3.4,1.2,1.7,1.8
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,9,0,0,0,2,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,11200000,13,60,6.7,5.98214285714286E-07,5.35714285714286E-06,0,679013,0,7,0,0,0,7,0,5.5,20331,2,-3,60,-2,0.8,0,9.3,11,0,4,0,1,18.1,731051,0,1053,0,2,757,334349,3,0,240,Man Utd,Hull City,Burnley,Southampton,Watford,7.8,9.6,10,7.4,7.9,9.1,9.6,8.3,7.5,9.3,7.3,9.3,10,8.1,10,7.1,8.2,9.7,10,7.2,9.1,7.8,9.6,8
N'Golo,Kante,MID,CHE,4800000,1,37,2.6,5.41666666666667E-07,7.70833333333333E-06,0,596783,3,11,0,0,0,1,0,7.7,22834,-2,0,37,2,0.4,0,1.7,0,0,7,0,0,13.5,172052,0,501,0,0,1260,6333,0,0,223,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,2,2.3,1.7,2.6,2,1.3,1.9,2.2,1.3,1.3,1.6,2.2,1.6,2.4,1.8,2,1.6,1.5,2,2.4,1.5,2.3,1.7,3.2
Bartosz,Kapustka,MID,LEI,5100000,0,0,0,0,0,0,5435,0,0,0,0,0,0,0,0,37,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,403,0,0,0,0,0,7,0,0,0,Man City,Bournemouth,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loris,Karius,GLK,LIV,5000000,1,31,3.4,6.8E-07,6.2E-06,0,21245,0,10,0,19,0,0,0,6.2,4717,0,0,31,0,0.9,0,4.3,0,0,3,0,0,1.9,74587,0,0,0,0,810,4376,0,0,145,West Ham,Middlesbrough,Everton,Stoke,Man City,5,3,2.5,4.7,3.5,2.2,2.2,3.9,3.7,3.3,4.3,1.8,4.7,4.7,2.7,4.5,4.9,3.9,3.2,4.2,3,4.7,3.9,3.8
Michael,Keane,DEF,BUR,4900000,1,39,2.8,5.71428571428571E-07,7.95918367346939E-06,0,45414,1,23,0,0,0,1,0,8,3789,-1,0,39,1,0.1,0,0.7,2,0,3,0,0,2.7,98765,0,0,0,1,1260,5717,0,0,255,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,3.9,2.9,1.7,3,3.1,1.8,3.7,3.2,3,2,2.9,2.2,2,2.6,1.4,3.4,3.7,2,1.6,2.6,2.1,3.4,1.9,4.2
Will,Keane,FWD,HUL,4500000,0,8,0.19047619047619,4.23280423280423E-08,1.77777777777778E-06,0,29515,0,10,0,0,0,0,0,1.8,2490,0,0,8,0,0,0,0,0,0,1,0,0,0.4,39184,0,0,0,0,280,126,0,0,9,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Martin,Kelly,DEF,CRY,4400000,1,16,1.2,2.72727272727273E-07,3.63636363636364E-06,0,23540,1,19,0,0,0,0,0,3.6,1388,-1,0,16,1,0.2,0,0.7,0,0,0,0,1,0.7,34618,0,96,0,0,776,225,0,0,103,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.7,0.6,0.6,0.6,1.3,0.7,1,0.9,0.6,0.7,0.9,0.6,0.7,0.8,0.7,0.6,0.7,1.1,0.6,0.9,0.9,0.6,0.8,0.6
,Kenedy,MID,WAT,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,2036,0,0,0,0,0,0,0,0.2,18,-4,0,1,4,0,0,0,0,0,0,0,0,0,1107,0,86,0,0,16,7,0,0,2,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahbi,Khazri,MID,SUN,6100000,0,10,0.238095238095238,3.9032006245121E-08,1.63934426229508E-06,0,10702,2,11,0,0,0,0,0,1.6,101,-4,0,10,4,0,0,0,0,0,1,0,0,0.1,770,0,172,0,0,426,20,0,0,29,Swansea,Chelsea,Watford,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,0,17,0.404761904761905,8.09523809523809E-08,3.4E-06,0,4128,0,14,0,0,0,0,0,3.3,106,-5,1,17,5,0.1,0,0.3,0,0,1,0,0,0,985,0,241,0,0,546,19,-1,0,101,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Kightly,MID,BUR,4200000,1,5,0.119047619047619,2.83446712018141E-08,1.19047619047619E-06,0,11549,0,1,0,0,0,0,0,1.2,1344,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.6,15776,0,0,0,0,96,5205,0,0,17,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andy,King,MID,LEI,4800000,2,16,0.380952380952381,7.93650793650794E-08,3.33333333333333E-06,0,11105,0,11,0,0,0,0,0,3.3,258,-2,0,16,2,0.3,0,1.3,0,0,0,0,0,0.2,3286,0,174,0,0,625,81,0,0,89,Man City,Bournemouth,Stoke,Everton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5400000,1,40,3.1,5.74074074074074E-07,7.40740740740741E-06,0,47429,1,19,0,0,0,2,0,7.4,2167,-1,0,40,1,0.4,0,2,2,0,3,0,1,0.7,45299,0,321,0,0,973,1136,0,0,113,Burnley,Leicester,Southampton,Chelsea,Swansea,1.8,4.2,3.4,1.6,2.2,2,2.1,3.4,2.9,1.7,2.4,1.9,2.2,3,3.2,1.7,1.6,2.6,1.6,3.3,2.6,2.9,4,2.2
Stephen,Kingsley,DEF,SWA,4100000,0,19,2.7,6.58536585365854E-07,4.63414634146341E-06,0,264939,0,9,0,0,0,0,0,4.6,18710,1,0,19,-1,0,0,0,2,0,2,0,0,12,517338,0,75,0,1,585,7236,0,0,113,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,2.5,2.7,2.5,3.6,3.3,2.7,3.5,3.2,3.1,2.3,2.4,2,3.1,2.7,2.4,2.4,2.8,3.4,2.5,3.1,1.9,3,1.9,2.8
Jan,Kirchhoff,MID,SUN,4300000,4,10,0.238095238095238,5.53709856035438E-08,2.32558139534884E-06,0,2608,1,9,0,0,0,0,0,2.3,101,-2,0,10,2,0.3,0,1.3,0,0,0,0,1,0,1260,0,118,0,0,343,514,0,0,53,Swansea,Chelsea,Watford,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4600000,0,5,1.3,2.82608695652174E-07,1.08695652173913E-06,0,37868,0,6,0,0,0,0,0,1.1,383,-4,1,5,4,0,0,0,0,0,0,0,0,0.4,8186,0,0,0,0,271,69,-1,0,56,West Ham,Middlesbrough,Everton,Stoke,Man City,1.4,0.6,0.6,1.2,0.7,0.6,0.6,0.9,0.8,0.7,1,0.6,1.4,1.2,0.6,1.1,1.3,0.9,0.7,1,0.6,1.2,0.9,0.9
Aleksandar,Kolarov,DEF,MCI,5800000,1,25,1.9,3.27586206896552E-07,4.31034482758621E-06,0,123197,4,13,0,0,0,0,0,4.3,4322,-2,0,25,2,0.3,0,1.7,0,0,2,0,0,3.5,46003,1,429,0,0,1112,1394,0,0,184,Leicester,Watford,Arsenal,Hull City,Liverpool,1,1.5,2.2,1.6,1.9,1.8,1.2,1.6,2.1,1.4,1.4,1.1,1.1,1.8,2.4,2.5,1.2,1.6,1.5,1.6,1.5,1.5,1.3,1.5
Vincent,Kompany,DEF,MCI,5900000,0,3,0.0714285714285714,1.21065375302663E-08,5.08474576271186E-07,0,17011,1,1,0,0,0,0,0,0.5,526,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.4,4921,0,173,0,0,114,112,0,0,13,Leicester,Watford,Arsenal,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arouna,Kone,FWD,EVE,5100000,0,3,0.0714285714285714,1.40056022408964E-08,5.88235294117647E-07,0,64047,0,0,0,0,0,0,0,0.6,550,-4,0,3,4,0,0,0,0,0,0,0,0,0.8,12688,0,289,0,0,46,299,0,0,9,Watford,Arsenal,Liverpool,Leicester,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamine,Kone,DEF,SUN,4400000,2,21,1.8,4.09090909090909E-07,4.77272727272727E-06,0,65216,1,20,0,0,0,0,0,4.8,1070,-1,0,21,1,0.6,0,2.7,0,0,1,0,0,1.2,18446,0,176,0,0,1080,1154,0,0,167,Swansea,Chelsea,Watford,Man Utd,Burnley,1.1,1.3,1.6,0.9,0.9,2.4,1.9,1.2,1.7,1.2,1.9,0.9,1.2,1.1,1.9,1.1,0.9,1.2,2.2,2,2,1.2,1.5,0.9
Dimitrios,Konstantopoulos,GLK,MID,4200000,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,111,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,466,0,0,0,0,0,22,0,0,0,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Koscielny,DEF,ARS,6600000,1,59,4.5,6.81818181818182E-07,8.93939393939394E-06,0,181786,2,10,0,0,0,2,0,8.9,26328,6,0,59,-6,0.3,0,1.7,8,0,4,0,0,21.5,740006,0,493,0,2,1170,17597,0,0,310,Stoke,Everton,Man City,West Brom,Crystal Palace,5.7,4.9,5.1,5.5,5.4,5.4,5.5,6.1,5.3,4.7,5.6,5.6,5.7,4.9,5.8,4.4,6,5.8,5.5,5,5,4.3,6.3,5.8
Cheikhou,Kouyate,MID,WHU,5100000,0,28,2.2,4.31372549019608E-07,5.49019607843137E-06,0,81051,1,24,0,0,0,0,0,5.5,3042,-4,0,28,4,0.3,0,1.3,0,0,3,0,0,0.9,17686,0,498,0,0,1170,58,0,0,169,Liverpool,Burnley,Hull City,Swansea,Leicester,0,2.3,1.7,1.5,1.5,1.8,1.5,1.6,1.2,1.2,1.5,1.5,1.3,1.1,2.4,1.4,1.1,1.7,1.8,2,1.4,1.5,1.2,1.2
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,3586,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6588,0,0,0,0,0,150,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,7,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,20116,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2943,0,0,0,0,0,22,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Lallana,MID,LIV,7000000,1,60,1.42857142857143,2.04081632653061E-07,8.57142857142857E-06,0,597327,1,15,0,0,0,3,0,8.6,10997,0,0,60,0,0,0,0.3,8,0,2,0,5,7.9,649116,0,416,0,2,788,33360,0,0,231,West Ham,Middlesbrough,Everton,Stoke,Man City,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.7,1.3,0.7,1.1,1.1,0.7,0.7,0.8,0.7,1,0.7,1
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,7792,0,0,0,0,0,0,0,0.2,62,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1176,0,72,0,0,13,15,0,0,3,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,Lamela,MID,TOT,6600000,0,28,0.666666666666667,1.01010101010101E-07,4.24242424242424E-06,0,513405,1,2,0,0,0,1,0,4.2,5047,-4,0,28,4,0,1,0,4,0,4,0,1,4,301630,0,519,0,0,595,103,0,0,93,Man Utd,Hull City,Burnley,Southampton,Watford,0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Manuel,Lanzini,MID,WHU,6400000,2,43,1.02380952380952,1.59970238095238E-07,6.71875E-06,0,17730,1,21,0,0,0,3,0,6.7,1649,-1,0,43,1,0.6,0,4,5,0,3,0,0,0.3,24737,0,381,0,1,835,1408,0,0,197,Liverpool,Burnley,Hull City,Swansea,Leicester,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
Sebastian,Larsson,MID,SUN,4700000,0,0,0,0,0,0,824,1,1,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0,212,0,58,0,0,45,44,0,0,1,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Leadbitter,MID,MID,4800000,0,2,0.0476190476190476,9.92063492063492E-09,4.16666666666667E-07,0,447,0,0,0,0,0,0,0,0.4,15,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0,188,0,0,0,0,30,4,0,0,6,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Ledley,MID,CRY,4500000,6,28,0.666666666666667,1.48148148148148E-07,6.22222222222222E-06,0,27210,0,12,0,0,0,1,0,6.2,862,0,0,28,0,0.4,0,2,1,0,2,0,1,0.6,22323,0,121,0,0,667,1225,0,0,129,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Lee Chung-yong,MID,CRY,4400000,0,18,0.428571428571429,9.74025974025974E-08,4.09090909090909E-06,0,13473,0,6,0,0,0,0,0,4.1,425,-1,0,18,1,0.1,0,0.3,0,0,2,0,1,0.2,12751,0,56,0,0,287,87,0,0,76,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jonathan,Leko,MID,WBA,4300000,0,8,0.19047619047619,4.4296788482835E-08,1.86046511627907E-06,0,22690,0,2,0,0,0,0,0,1.9,835,-2,0,8,2,0,0,0,0,0,0,0,1,0.4,19150,0,28,0,0,86,84,0,0,27,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,49038,0,0,0,0,0,0,0,0,2085,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,54914,0,0,0,0,0,2888,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,EVE,5500000,0,7,0.166666666666667,3.03030303030303E-08,1.27272727272727E-06,0,11512,0,3,0,0,0,0,0,1.3,174,-5,1,7,5,0.2,0,1.3,0,0,0,0,0,0.2,1512,0,278,0,0,179,72,-1,0,37,Watford,Arsenal,Liverpool,Leicester,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,2413,0,1,0,0,0,0,0,0.3,14,-1,0,2,1,0,0,0,0,0,0,0,0,0,173,0,180,0,0,69,6,0,0,12,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,MID,MUN,5700000,0,17,0.404761904761905,7.10108604845447E-08,2.98245614035088E-06,0,38509,0,7,0,0,0,0,0,3,1111,-3,0,17,3,0.1,0,0.7,0,0,2,0,1,0.4,10914,0,318,0,0,418,267,0,0,76,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,HUL,4800000,1,26,1.9,3.95833333333333E-07,5.41666666666667E-06,0,4816,2,29,0,0,0,0,0,5.4,159,-2,0,26,2,0.4,0,1.7,0,0,1,0,1,0.1,2662,0,0,0,0,1180,69,0,1,195,Crystal Palace,Tottenham,West Ham,Man City,Everton,1.1,1,1,1,1.5,1,1.5,1,1.2,1,1,1.8,1.2,1.3,1,1.2,1.3,1,1.1,1.4,1,2,1.1,1.1
Fernando,Llorente,FWD,SWA,6100000,1,40,3.6,5.9016393442623E-07,6.55737704918033E-06,0,144047,0,22,0,0,0,3,0,6.6,3909,-4,0,40,4,0.9,0,5.3,4,0,1,0,2,1.6,95324,0,0,0,1,768,13366,0,0,125,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,4.7,3.7,3.8,4.6,4.3,4.2,3.4,3.7,4.1,4.4,4.8,3.1,4.9,4.8,3.1,3.6,4.1,4.3,3.7,3.6,3.6,4.4,3.9,3.7
Hugo,Lloris,GLK,TOT,5500000,6,47,3.9,7.09090909090909E-07,8.54545454545455E-06,0,209922,0,9,0,23,0,0,0,8.5,6304,0,0,47,0,0.5,0,3,1,0,5,0,0,7,159427,0,419,0,0,1024,9166,0,0,214,Man Utd,Hull City,Burnley,Southampton,Watford,2.9,5.1,5.5,3.9,3.8,4.4,5.1,3.5,2.9,4.6,4.3,5.5,5.4,4,5.6,3.2,3.8,4.9,5.8,2.4,5.4,4.6,4,4.1
Ruben,Loftus-Cheek,MID,CHE,5100000,0,1,0.0238095238095238,4.66853408029879E-09,1.96078431372549E-07,0,3726,0,0,0,0,0,0,0,0.2,35,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,350,0,68,0,0,9,9,0,0,3,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Long,FWD,BUR,4500000,0,0,0,0,0,0,31031,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4239,0,0,0,0,0,93,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5648,0,0,0,0,0,470,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,6100000,1,11,1.1,1.80327868852459E-07,1.80327868852459E-06,0,439334,1,6,0,0,0,0,0,1.8,1769,-4,0,11,4,0.2,0,1,0,0,0,0,0,3.2,56450,0,435,0,0,366,4839,0,0,27,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.6,0.6,0.6,0.7,0.6,0.6,0.6,1,0.7,0.9,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.6,1,0.6,0.6,0.6
Donald,Love,DEF,SUN,4000000,0,4,0.0952380952380952,2.38095238095238E-08,1E-06,0,90759,1,5,0,0,0,0,0,1,4605,0,0,4,0,0.1,0,0.3,0,0,0,0,0,4.2,216788,0,3,0,0,198,2525,0,0,37,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5100000,0,40,3.6,7.05882352941176E-07,7.84313725490196E-06,0,119456,3,15,0,0,0,2,0,7.8,9184,1,0,40,-1,0.7,0,3.7,2,0,3,0,0,7.2,277820,0,248,0,0,990,14479,0,0,218,West Ham,Middlesbrough,Everton,Stoke,Man City,5.3,3.2,2.7,5,3.8,2.4,2.5,4.2,4,3.6,4.6,2,5,5.1,3,4.9,5.3,4.2,3.5,4.5,3.2,5.1,4.1,4.1
Matthew,Lowton,DEF,BUR,4500000,0,29,2.2,4.88888888888889E-07,6.44444444444444E-06,0,17598,4,21,0,0,0,0,0,6.4,1456,0,0,29,0,0,0,0,2,0,3,0,0,0.8,31970,0,0,0,0,1170,366,0,0,214,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,2.8,2,1.1,2.1,2.1,1.2,2.7,2.4,2.1,1.3,2,1.5,1.3,1.8,1.1,2.4,2.7,1.3,1.1,1.8,1.4,2.4,1.3,3
Leiva,Lucas,MID,LIV,4400000,2,8,0.19047619047619,4.32900432900433E-08,1.81818181818182E-06,0,7739,1,6,0,0,0,0,0,1.8,298,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.2,8302,0,253,0,0,286,260,0,0,49,West Ham,Middlesbrough,Everton,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0,0,0,0,3831,0,0,0,0,0,0,0,0,201,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4565,0,0,0,0,0,168,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
