FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Islam,Slimani,FWD,LEI,8300000,5,35,0.897435897435897,1.08124806919988E-07,4.21686746987952E-06,0,106564,0,8,0,0,0,4,0,4.2,1986,-2,0,35,2,0.5,0,4,4,0,3,0,1,0.9,123192,0,0,0,1,471,2743,0,0,128,Sunderland,Man City,Bournemouth,Stoke,Everton,0.4,0.6,0.4,0.4,0.7,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.7,0.4,0.4,0.5,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6
Chris,Smalling,DEF,MUN,5800000,0,19,0.487179487179487,8.39964633068081E-08,3.27586206896552E-06,0,45204,0,9,0,0,0,1,0,3.3,1538,-2,0,19,2,0,0,0,0,0,1,0,0,1.1,15735,0,381,0,0,453,41,0,0,105,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
Adam,Smith,DEF,BOU,4800000,1,42,3.5,7.29166666666667E-07,8.75E-06,0,222487,5,19,0,0,0,1,0,8.8,8651,3,0,42,-3,0.3,0,1.3,3,0,3,0,3,10.9,539739,0,297,0,1,1080,6730,0,0,251,Liverpool,Burnley,Leicester,Southampton,Chelsea,5.2,2.4,4.1,4.8,2.4,3,5,3.3,4.4,4.4,2.4,3.7,3.2,2.2,5.2,4,3,3.6,4,2.7,3.8,2.3,4.9,4.8,1.8
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,117164,1,2,0,0,0,0,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,3.2,61189,0,35,0,0,80,1446,0,0,2,Liverpool,Burnley,Leicester,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5600000,2,56,4.7,8.39285714285714E-07,1E-05,0,370288,1,25,0,0,0,4,0,10,9238,1,0,56,-1,1.1,0,6,9,0,2,0,1,5.2,491754,0,0,0,1,1012,15217,0,0,202,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,5.9,4.5,3.9,4.2,4,5.9,4.8,5.8,3.7,5.2,3.9,4,6.2,5.1,4.9,4.2,4.9,5.2,4,5.3,5.3,4.5,6.7,5,4.8
Ramadan,Sobhi,MID,STK,4900000,0,10,0.256410256410256,5.23286237571952E-08,2.04081632653061E-06,0,32181,0,2,0,0,0,0,0,2,1035,-6,0,10,6,0.1,0,0.7,0,0,1,0,1,0.4,10270,0,0,0,0,164,137,0,0,41,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,26,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heung-Min,Son,MID,TOT,7200000,2,59,1.51282051282051,2.1011396011396E-07,8.19444444444444E-06,0,464328,1,6,0,0,0,4,0,8.2,20961,-3,0,59,3,0.5,0,3.7,6,0,4,0,4,6.2,670208,0,244,0,2,700,36306,0,0,173,Swansea,Man Utd,Hull City,Burnley,Southampton,0.9,0.8,0.9,1.3,0.8,0.8,0.8,0.9,0.8,0.9,1,0.8,0.8,1.2,0.8,1,0.8,0.8,1,1.2,0.8,0.8,0.8,1,0.8
Pape,Souare,DEF,CRY,4200000,0,6,0.153846153846154,3.66300366300366E-08,1.42857142857143E-06,0,50756,0,3,0,0,0,0,0,1.4,327,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,20127,0,354,0,0,270,20,0,0,37,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Julian,Speroni,GLK,CRY,4300000,0,0,0,0,0,0,5332,0,0,0,0,0,0,0,0,118,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,811,0,13,0,0,0,30,-1,0,0,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3648,0,0,0,0,0,490,0,0,0,Arsenal,Liverpool,Burnley,Hull City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5500000,2,51,1.30769230769231,2.37762237762238E-07,9.27272727272727E-06,0,52620,1,11,0,0,0,3,0,9.3,5514,0,0,51,0,0.6,0,3.3,6,0,3,0,4,1.2,94685,0,217,0,1,657,2833,0,0,179,Liverpool,Burnley,Leicester,Southampton,Chelsea,0,0.7,1.2,0.8,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.7,1.1,0.7
Maarten,Stekelenburg,GLK,EVE,5100000,4,45,3.8,7.45098039215686E-07,8.82352941176471E-06,0,99632,2,15,0,30,0,0,0,8.8,5904,1,0,45,-1,0.5,0,2.3,3,0,2,0,0,4.3,191544,1,151,2,1,1080,5980,0,0,199,Man Utd,Watford,Arsenal,Liverpool,Leicester,4,3.4,5.4,5.7,2,3.7,5.3,4.2,3.9,4.5,5.7,3.4,4.6,3.1,5,5,3.8,2.5,4.6,5.4,4,4.5,3.4,4.9,4.5
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,6984,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6544,0,0,0,0,0,99,0,0,0,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,7800000,1,55,4.6,5.8974358974359E-07,7.05128205128205E-06,0,938753,3,11,0,0,0,4,0,7,104914,-2,1,55,2,0.1,0,1,5,0,2,0,3,11.1,1217946,0,400,0,2,997,4964,-1,0,180,Chelsea,Leicester,Watford,Arsenal,Hull City,4.1,5,5.2,3.4,4.9,2.7,6.1,4,4.7,4.1,4.8,4.1,5.3,5.7,4.5,3.8,3.8,3.5,4.9,4.3,4.6,5.7,4.4,6.5,5
Kevin,Stewart,DEF,LIV,4300000,0,4,0.102564102564103,2.38521168753727E-08,9.30232558139535E-07,0,4290,0,0,0,0,0,0,0,0.9,114,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,2205,0,69,0,0,20,57,0,0,12,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
John,Stones,DEF,MCI,4900000,0,23,2.1,4.28571428571429E-07,4.69387755102041E-06,0,709907,1,10,0,0,0,0,0,4.6,98199,-1,1,23,1,0.1,0,0.7,1,0,1,0,0,23.8,372495,0,336,0,0,907,2953,-1,0,182,Chelsea,Leicester,Watford,Arsenal,Hull City,1.6,1,1.8,2.5,1.9,2.3,2.1,1.3,1.9,2.4,1.6,1.7,1.3,1.3,2.1,2.8,2.7,1.4,1.8,1.7,1.8,1.7,1.8,1.6,1.7
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2563,0,0,0,0,0,95,0,0,0,Leicester,Swansea,Chelsea,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristhian,Stuani,FWD,MID,4900000,0,28,3.1,6.3265306122449E-07,5.71428571428571E-06,0,297787,3,8,0,0,0,3,0,5.6,22189,-1,1,28,1,0.1,0,0.3,4,0,1,0,0,4.2,408553,0,0,0,1,522,5303,-1,0,116,Hull City,Southampton,Liverpool,Swansea,Burnley,3.8,2.8,3.5,3.3,3,3,3.7,3.1,3.5,2.8,2.9,3.5,3.9,3.5,3.6,2.7,3.9,4.2,3.7,2.5,2.6,3.2,2.6,2.9,3
Daniel,Sturridge,FWD,LIV,9800000,0,20,2.2,2.24489795918367E-07,2.04081632653061E-06,0,72646,1,4,0,0,0,0,0,2,4725,-2,0,20,2,0.2,0,1.7,0,0,1,0,3,0.9,51342,0,283,0,0,380,230,0,0,51,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0,2.5,1.6,1.2,2,2.3,1.6,1.3,2.4,1.8,2.2,2.2,1.3,1.8,2.7,1.7,2.5,2.3,1.6,1.5,2.4,1.4,2.1,1.6,1.9
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6712,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,221,0,69,0,0,0,6,0,0,0,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Success,MID,WAT,5700000,0,12,0.307692307692308,5.39811066126856E-08,2.10526315789474E-06,0,3761,1,1,0,0,0,1,0,2.1,59,-3,0,12,3,0,0,0,0,0,1,0,0,0,1646,0,0,0,0,191,35,0,0,39,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrew,Surman,MID,BOU,4700000,0,19,2.1,4.46808510638298E-07,4.04255319148936E-06,0,7745,1,14,0,0,0,0,0,4,220,-3,0,19,3,0,0,0,0,0,2,0,0,0.1,1575,0,385,0,0,810,6,0,0,145,Liverpool,Burnley,Leicester,Southampton,Chelsea,0,1,2.5,1.8,1,1.2,1.1,1.1,1.8,1.5,1,1.3,1,1.1,1.7,1.7,1,1,1.4,1,1.8,1.4,1.6,2.3,1.1
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,4,0,0,0,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan,Tadic,MID,SOU,7000000,0,35,3.2,4.57142857142857E-07,5E-06,0,206542,2,10,0,0,0,1,0,5,6923,-5,1,35,5,0,0,0.3,0,0,4,0,2,1.5,62286,0,564,0,0,855,116,-1,0,129,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0,3.2,2.7,2,2.9,2.9,2,2.2,4.2,2.7,3,3.1,2.1,2.6,3.3,1.8,3.6,2.7,2.4,2.4,1.7,3,1.6,3.1,2.8
Matt,Targett,DEF,SOU,4200000,0,6,0.153846153846154,3.66300366300366E-08,1.42857142857143E-06,0,33149,0,4,0,0,0,0,0,1.4,584,-3,1,6,3,0,0,0,0,0,0,0,0,0.3,13232,0,169,0,0,283,13,-1,0,59,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,1,3,0.0769230769230769,1.92307692307692E-08,7.5E-07,0,39741,1,3,0,0,0,0,0,0.8,1975,0,0,3,0,0.2,0,0.7,0,0,0,0,0,2.1,51770,0,0,0,0,101,2310,0,0,17,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil,Taylor,DEF,SWA,4200000,3,7,0.179487179487179,4.27350427350427E-08,1.66666666666667E-06,0,37088,1,12,0,0,0,0,0,1.7,481,-3,0,7,3,0.4,0,1.7,0,0,0,0,1,0.3,5837,0,321,0,0,400,1173,0,0,56,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2158,0,0,0,0,0,235,0,0,0,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,27980,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3188,0,12,0,0,0,14,0,0,0,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Terry,DEF,CHE,5300000,0,11,0.282051282051282,5.32172230285438E-08,2.07547169811321E-06,0,176566,1,4,0,0,0,0,0,2.1,3494,-2,0,11,2,0.1,0,0.3,0,0,1,0,0,1.8,56596,0,228,0,0,367,35,0,0,66,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,2816,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5283,0,0,0,0,0,78,0,0,0,Leicester,Swansea,Chelsea,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,5000000,6,20,0.512820512820513,1.02564102564103E-07,4E-06,0,3181,1,19,0,0,0,2,0,4,139,0,0,20,0,0.5,0,2.3,0,0,0,0,0,0.1,3666,0,221,0,0,684,518,0,0,127,Southampton,Hull City,Man Utd,Chelsea,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Gokhan,Tore,MID,WHU,5400000,0,10,0.256410256410256,4.74833808167142E-08,1.85185185185185E-06,0,10488,0,4,0,0,0,0,0,1.9,59,-1,0,10,1,0,0,0,0,0,1,0,1,0.1,8917,0,0,0,0,240,5,0,0,29,Arsenal,Liverpool,Burnley,Hull City,Swansea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andros,Townsend,MID,CRY,6000000,0,36,2.8,4.66666666666667E-07,6E-06,0,220823,3,19,0,0,0,1,0,6,5558,-5,1,36,5,0.4,0,2.3,4,0,1,0,2,2.4,77533,0,315,0,1,970,386,-1,0,163,Southampton,Hull City,Man Utd,Chelsea,Watford,2.3,2.4,2.4,1.7,2.5,1.8,2.1,1.9,2.7,1.9,3.2,2.5,2.3,2.2,2,2.3,1.6,2.1,1.4,3.2,1.4,2.9,1.8,2.2,2.5
Bertrand,Traore,MID,CHE,5400000,0,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,112,0,101,0,0,0,4,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Traore,MID,MID,4800000,2,14,0.358974358974359,7.47863247863248E-08,2.91666666666667E-06,0,3476,1,3,0,0,0,0,0,2.9,608,-2,0,14,2,0.4,0,2,0,0,2,0,0,0.3,14298,0,0,0,0,502,2257,0,0,72,Hull City,Southampton,Liverpool,Swansea,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4800000,0,2,0.0512820512820513,1.06837606837607E-08,4.16666666666667E-07,0,3250,0,0,0,0,0,0,0,0.4,91,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.1,876,0,110,0,0,13,71,0,0,5,Swansea,Man Utd,Hull City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,HUL,4000000,2,3,0.0769230769230769,1.92307692307692E-08,7.5E-07,0,2457,0,3,0,0,0,0,0,0.8,499,0,0,3,0,0.3,0,1,0,0,0,0,0,0.2,9328,0,0,0,0,157,4670,0,0,29,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,Ulloa,FWD,LEI,5600000,0,7,0.179487179487179,3.20512820512821E-08,1.25E-06,0,9704,0,2,0,0,0,0,0,1.3,266,-4,0,7,4,0.1,0,0.3,0,0,0,0,0,0.2,3165,0,226,0,0,99,78,0,0,13,Sunderland,Man City,Bournemouth,Stoke,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,2065,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,510,0,0,0,0,0,5,0,0,0,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Valdes,GLK,MID,4500000,0,33,3,6.66666666666667E-07,7.33333333333333E-06,0,152092,1,14,0,26,0,0,0,7.3,3719,0,0,33,0,0.4,0,2,3,0,2,0,0,5.3,75416,0,0,0,1,990,13002,0,0,167,Hull City,Southampton,Liverpool,Swansea,Burnley,3,3.2,4.2,2.6,2.6,2.4,2.7,3.2,4,3,2.9,3.3,3.6,4.1,2.7,2.2,3.2,3.4,3.3,3.7,3.1,2.3,2.6,3.3,3.8
Antonio,Valencia,DEF,MUN,5400000,1,33,3,5.55555555555556E-07,6.11111111111111E-06,0,468801,2,12,0,0,0,0,0,6.1,4411,-1,0,33,1,0.2,0,1,4,0,3,0,0,6.2,313451,0,186,0,1,961,13414,0,0,215,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,2.3,3.4,3.3,3.1,2.9,2.7,3.7,4.4,3.8,3.2,1.8,3.2,2.4,4,2.9,2.9,3.2,3.5,2.2,2.8,2.3,2.8,4.1,2.6,3.2
Enner,Valencia,FWD,EVE,5300000,1,13,1.6,3.0188679245283E-07,2.45283018867925E-06,0,145422,0,4,0,0,0,0,0,2.5,2249,-2,0,13,2,0.1,0,0.7,0,0,1,0,1,1.8,86574,0,200,0,0,263,446,0,0,21,Man Utd,Watford,Arsenal,Liverpool,Leicester,1.2,0.8,1.1,1.6,0.8,1.2,1.3,1.5,1.1,0.9,1.5,0.9,1.7,0.8,1.3,1.8,0.8,0.8,1.7,1.8,0.9,1.1,1.1,1.3,0.8
Patrick,van Aanholt,DEF,SUN,5000000,1,37,3.1,6.2E-07,7.4E-06,0,144783,0,20,0,0,0,2,0,7.4,2619,0,0,37,0,0.9,0,4.3,3,0,1,0,1,4.2,87476,0,369,0,2,974,5385,0,0,202,Leicester,Swansea,Chelsea,Watford,Man Utd,3.3,2.8,3.2,3.5,2.1,2.2,4.6,4,3,3.7,3.2,3.9,2.2,2.9,2.8,4,2.8,1.7,2.8,4.6,4,4.4,3,3.2,2.2
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.384615384615385,8.94454382826476E-08,3.48837209302326E-06,0,11586,1,11,0,0,0,1,0,3.5,2015,-2,0,15,2,0.5,0,2.3,0,0,1,0,0,0.4,16986,0,0,0,1,450,297,0,0,82,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Virgil,van Dijk,DEF,SOU,5500000,7,45,3.5,6.36363636363636E-07,8.18181818181818E-06,0,228396,3,12,0,0,0,0,0,8.2,2712,0,0,45,0,0.9,0,5,6,0,5,0,0,10.5,161171,0,452,0,1,1170,41496,0,0,267,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,3.9,3.6,4.5,3.4,4.4,4.2,2.7,2.8,3.9,3.4,5.1,2.6,4.8,3.4,3.3,3.1,5.1,4.2,3.6,3.4,2.8,4.2,4,3.5,4.6
Marco,Van Ginkel,MID,CHE,4900000,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,81,0,0,0,1,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Vardy,FWD,LEI,9600000,1,41,3.2,3.33333333333333E-07,4.27083333333333E-06,0,771772,2,21,0,0,0,2,0,4.3,14824,-4,0,41,4,0.2,0,2.3,3,0,3,0,3,9,161068,0,945,0,0,955,2535,0,0,134,Sunderland,Man City,Bournemouth,Stoke,Everton,2.6,4,1.9,2.8,4.3,4.3,2.7,3.4,2.1,2.3,3.6,3.2,4.3,4.6,2.5,2.7,3.5,4.4,2.1,3.3,3.9,2.5,3.7,2.9,4.1
Guillermo,Varela,DEF,MUN,4500000,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,36,0,0,0,7,0,0,0,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaud,Verlinden,MID,STK,4500000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,24,0,0,0,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5700000,1,42,3.2,5.6140350877193E-07,7.36842105263158E-06,0,110519,4,10,0,0,0,0,0,7.4,8489,2,0,42,-2,0.2,0,1.3,2,0,5,0,0,8.4,297909,0,335,0,0,1170,12042,0,0,268,Swansea,Man Utd,Hull City,Burnley,Southampton,3.3,2.2,3.8,4.1,2.9,2.9,3.3,3.8,2.4,2.2,3.2,3.6,4.2,4.1,3.4,4.1,2.3,2.9,3.7,4.6,1.8,4.4,3.7,2.9,3.2
Sam,Vokes,FWD,BUR,6200000,2,50,3.8,6.12903225806452E-07,8.06451612903226E-06,0,91734,0,19,0,0,0,4,0,8.1,19360,2,0,50,-2,0.8,0,5,6,0,3,0,1,3.5,198500,0,0,0,0,1075,5861,0,0,149,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,3.6,5.2,3.5,2.8,4.5,5.5,3.7,4.8,3.2,5.6,3.2,4.3,4.3,4.1,3,3.4,5,4.5,3.5,2.7,4.6,4.2,4.7,2.5,5.4
Michel,Vorm,GLK,TOT,4900000,0,9,0.230769230769231,4.70957613814757E-08,1.83673469387755E-06,0,19555,0,1,0,6,0,0,0,1.8,207,-1,0,9,1,0,0,0,0,0,1,0,0,0.3,17695,0,3,0,0,236,48,0,0,51,Swansea,Man Utd,Hull City,Burnley,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,24103,0,0,0,0,0,0,0,0.2,343,0,0,1,0,0,0,0,0,0,0,0,0,0.4,3976,0,0,0,0,3,18,0,0,3,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo,Walcott,MID,ARS,8000000,9,71,5.9,7.375E-07,8.875E-06,0,626100,0,12,0,0,0,6,0,9.1,15474,5,-2,71,-5,0.5,1,4.3,6,0,4,0,3,17.1,1211230,0,316,0,2,1026,209291,2,0,234,West Ham,Stoke,Everton,Man City,West Brom,6.2,6.2,6.2,6,6.4,6.1,6.2,7.5,8.2,7.1,5.5,6.7,6.5,4.3,8.7,6.9,5.4,6.6,7.1,8.2,8.2,5.8,7.2,7.4,7.7
Kyle,Walker,DEF,TOT,6100000,1,54,4.2,6.88524590163934E-07,8.85245901639344E-06,0,392332,3,9,0,0,0,0,0,8.9,25028,6,0,54,-6,0.2,0,1,8,0,5,0,2,36.5,992882,0,461,0,1,1094,23567,0,0,263,Swansea,Man Utd,Hull City,Burnley,Southampton,4.9,3.4,5.5,5.9,4.4,4.4,4.9,5.5,3.7,3.5,4.7,4.7,5.7,5.8,5,5.8,3.6,4.4,5.4,6.3,2.8,5.8,4.9,4.4,4.7
Jonathan,Walters,MID,STK,5600000,3,22,0.564102564102564,1.00732600732601E-07,3.92857142857143E-06,0,6503,0,11,0,0,0,0,0,3.9,68,-4,0,22,4,0.5,0,3,0,0,1,0,2,0.1,1127,0,312,0,0,486,280,0,0,53,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
